0,49,0,0.05088604499780265,1784,1787
0,53,0,0.053057263021675835,1935,1945
0,46,0,0.05443547015235127,1620,1640
0,47,0,0.05459398252992559,1940,1940
0,46,0,0.05516923617889382,1875,1885
0,53,0,0.055911294081404446,1545,1555
0,46,0,0.05609424601745261,1905,1905
0,47,0,0.05611672278338946,1865,1875
0,46,0,0.05683709260349728,1652,1652
0,52,0,0.05724696040437693,1782,1792
0,52,0,0.05931198102016608,1657,1657
0,53,0,0.05944378542243311,1515,1525
0,53,0,0.05944378542243311,1500,1525
0,53,0,0.06029901852579667,1886,1896
0,46,0,0.06064029218225353,1846,1854
0,53,0,0.06087608935179875,1598,1677
0,53,0,0.06322596961540546,1887,1887
0,53,0,0.06377838930751462,1910,1910
0,53,0,0.06395203395711785,1870,1880
0,52,0,0.06592754813395382,1715,1725
0,53,0,0.06663736513022642,1875,1885
0,46,0,0.06691901426576115,1750,1765
0,46,0,0.06838859794240516,1921,1921
0,46,0,0.07027990569714472,1852,1862
0,53,0,0.0709526501923482,1755,1770
0,46,0,0.07301270178213426,1895,1905
0,53,0,0.07483809281263892,1868,1868
0,50,0,0.07517336978568862,1883,1883
0,53,0,0.07882028188651453,1765,1775
0,46,0,0.08076775215233715,1775,1785
0,46,0,0.08131298354007471,1745,1755
0,51,0,0.08449420624334701,1930,1930
0,47,0,0.0847314014573801,1801,1900
0,46,0,0.0858206242563838,1905,1915
0,46,0,0.08605011915448066,1949,1949
0,46,0,0.08613595802207902,1660,1670
0,53,0,0.08845370579886039,1934,1934
0,46,0,0.08869886090856052,1852,1852
0,53,0,0.0889679715302491,1863,1863
0,53,0,0.09137251130133692,1845,1855
0,52,0,0.09329565063694326,1958,1958
0,46,0,0.09343520785027976,1867,1867
0,46,0,0.09463044221016788,1912,1912
0,46,0,0.09700804006853828,1630,1669
0,46,0,0.09703486523064352,1360,1370
0,52,0,0.09769032168027354,1820,1830
0,46,0,0.09805448714108264,1730,1750
0,47,0,0.10123041921916907,1685,1701
0,53,0,0.10124974537785926,1855,1865
0,53,0,0.10253016231229928,1944,1944
0,53,0,0.10535930174828224,1784,1794
0,53,0,0.10554981568642458,1916,1954
0,53,0,0.10577106754490848,1923,1923
0,46,0,0.1069687692634436,1595,1605
0,50,0,0.1070144463755322,1925,1935
0,53,0,0.10716328044878612,1870,1968
0,40,0,0.10821638801226528,1640,1660
0,46,0,0.1082706872468712,1895,1905
0,46,0,0.11052796463105131,1815,1828
0,53,0,0.11224501061727396,1958,1958
0,47,0,0.1133854161209848,1815,1825
0,48,0,0.11394636101350517,1705,1736
0,46,0,0.11436839389538749,1987,1987
0,53,0,0.1190330101852988,1880,1890
0,53,0,0.11929700579658936,1855,1855
0,46,0,0.1220180668197408,1957,1957
0,52,0,0.12241814332854598,1923,1933
0,0,0,0.12396192732533672,1978,1978
0,52,0,0.12429620970546236,1860,1870
0,52,0,0.1244899821412277,1878,1878
0,53,0,0.1253524385196983,1958,1958
0,53,0,0.12540771257432332,1695,1705
0,48,0,0.12551945120525607,1640,1660
0,53,0,0.12609455506958972,1909,1919
0,46,0,0.12625122186695248,1954,1954
0,46,0,0.1263426445018606,1957,1957
0,46,0,0.12674208234756157,1544,1544
0,46,0,0.1283609686332279,1640,1650
0,53,0,0.12893908917427407,1855,1865
0,52,0,0.13203362731445664,1825,1835
0,46,0,0.1344675734087327,1844,1844
0,46,0,0.13574494625233885,1957,1957
0,35,58,0.1385187431179484,1966,1966
0,41,96,0.13876765370755836,1968,1968
0,50,0,0.13902728351126928,1920,1920
0,46,0,0.14176615381627689,1755,1765
0,46,0,0.15042761288011303,1760,1770
0,52,0,0.15056836756615388,1910,1910
0,53,0,0.15108410065022249,1922,1922
0,42,0,0.15124555160142347,1797,1807
0,51,0,0.15174404260999752,1913,1913
0,46,0,0.1523558943740759,1955,1955
0,46,0,0.15357209900507646,1735,1745
0,49,0,0.15642720269054788,1893,1893
0,53,0,0.15648732999785514,1760,1800
0,36,62,0.1574560213629521,1955,1965
0,46,0,0.1649982021580824,1890,1895
0,53,0,0.16805061289047055,1723,1724
0,9,24,0.16884035001149203,1820,1840
0,52,0,0.17225248541974522,1865,1875
0,52,0,0.1762902166170974,1951,1951
0,46,0,0.18175133365243873,1900,1910
0,47,0,0.18599950543484103,1885,1895
0,46,0,0.19185324254397024,1893,1893
0,53,0,0.19612930175031532,1955,1955
0,53,0,0.20041570263082353,1870,1880
0,59,0,0.2007482434528698,1657,1658
0,46,0,0.203824744709224,1771,1793
0,0,0,0.20400835618226923,1966,1966
0,53,0,0.20613035057246903,1954,1955
0,53,0,0.2086461650724853,1944,1944
0,46,0,0.23332352232895404,1645,1655
0,53,0,0.23358103190012852,1695,1736
0,53,0,0.23499699500969023,1855,1865
0,53,0,0.23797716974894503,1595,1605
0,46,0,0.23952590912695804,1964,1964
0,46,0,0.24413894262242633,1625,1635
0,59,0,0.25241694958536176,1917,1917
0,59,0,0.25653783888053594,1730,1750
0,40,0,0.2578272574106514,1695,1730
0,53,0,0.25945026991709014,1975,1975
0,48,68,0.25975214839056654,1913,1913
0,53,0,0.2665604089091634,1929,1929
0,46,0,0.2699993210076247,1670,1710
0,46,0,0.2753770547364853,1733,1735
0,53,0,0.28299037438772967,1801,1899
0,46,0,0.28385019488222335,1870,1890
0,43,0,0.29479816309033036,1952,1952
0,52,0,0.2953543770313148,1955,1955
0,34,0,0.29906134759933783,1690,1700
0,53,0,0.3146830104125478,1500,1559
0,65,0,0.31514770542054055,1368,1662
0,62,63,0.3198387427643843,1969,1969
0,47,0,0.3223755515160825,1625,1640
0,53,0,0.3285855026008232,1733,1735
0,59,0,0.32978703582940505,1801,1900
0,39,58,0.3454248894640354,1948,1948
0,53,0,0.3656254118887571,1600,1625
0,60,0,0.3919385740524155,1875,1885
0,46,0,0.4282745223526978,1920,1930
0,46,0,0.44611178500946586,1600,1700
0,53,0,0.4478837276449491,1873,1877
0,53,0,0.6047496104016934,1445,1465
0,37,60,0.6201560135642099,1960,1960
0,60,0,0.660533427752406,1867,1877
0,55,0,0.6815005343950765,1845,1855
0,7,99,9.325783179271396e-05,1900,1905
1,46,0,0.00016637301828938592,1895,1896
1,38,0,0.00018193859208639896,1637,1647
1,38,0,0.0002084779649214976,1776,1822
1,33,68,0.00026597300905904065,1884,1887
1,37,71,0.0010153263512724575,1930,1930
1,36,66,0.001477522658865347,2017,2017
1,35,91,0.0015910814580670483,1961,1961
1,35,72,0.0019992802591067217,1903,1903
1,49,7,0.003710512556711811,2003,2003
1,39,66,0.003806116429101566,1956,1957
1,47,55,0.006450849899474255,1827,1827
1,52,59,0.012031859006947976,1700,1715
1,34,57,0.01450628332643115,1976,1976
1,37,57,0.019972401772096735,1635,1685
1,53,15,0.020422440351265975,1910,1910
1,37,64,0.023892036664719465,1920,1930
1,45,67,0.027847029905955972,1945,1945
1,32,29,0.04072377644207575,1931,1931
1,36,12,0.05501666036077038,1808,1854
1,31,78,0.06257782722198693,1460,1500
1,47,1,0.07310546497834423,1834,1834
1,36,66,0.07523620938744802,1957,1957
1,37,63,0.1122852770458106,1901,2000
1,39,62,0.18269304734027264,1939,1939
1,47,47,0.39823758684968646,1944,1944
1,44,27,0.41219693284518294,1963,1963
1,42,90,0.5005210856706669,1960,1960
10,66,0,0.0001805539757082681,1637,1647
10,33,91,0.0027958509571795456,1934,1940
10,31,83,0.005250568811621259,1815,1825
10,40,89,0.005338078291814947,1719,1769
10,34,82,0.00572544009847757,1918,1950
10,39,87,0.012123891911937756,1719,1769
10,43,90,0.06039244855552863,1964,1964
100,48,0,0.00035173895341833103,1989,1989
100,49,4,0.0045284752734205,1905,1906
100,47,8,0.26613729714899004,1900,1939
101,52,0,0.0006896741979089078,1989,1989
101,46,4,0.0027404875718888616,1976,1976
102,55,43,0.0036565977742448338,2016,2016
103,40,4,0.17873386208767536,1911,1921
104,52,52,0.002405189822391163,1979,1979
104,40,7,0.25504151838671413,1885,1890
105,47,2,0.0031502700541846448,1501,1600
105,48,17,0.048050212472033275,1765,1775
105,42,7,1.086436996807802,1876,1876
106,47,3,0.01732322849912007,1597,1640
106,41,2,0.36655036411288544,1997,2007
107,57,17,2.18998083766767,1976,1976
108,31,17,0.2390809654366959,1988,1988
109,7,16,0.00011439147737736948,1906,1906
11,41,91,0.0007473683292705561,1781,1791
11,57,86,0.0011268252007285435,1913,1913
11,55,89,0.00631303488970008,2009,2009
11,44,84,0.014688296780229553,2012,2012
11,37,85,0.03218845517614089,1950,1950
11,49,99,0.3675498927467286,1970,1970
110,49,2,0.0159719308424028,1961,1961
112,47,2,0.0015247295892073542,1959,1959
113,53,6,0.02624784065729476,1970,1980
114,56,13,0.3146376648613091,1994,1994
115,47,37,0.006843690117711469,1969,1969
115,47,6,0.1364019616099174,1886,1886
116,41,5,0.7244308270056647,1878,1878
117,43,5,0.07099539723117951,1520,1530
12,32,93,0.0005441466148639089,1900,1900
12,33,86,0.005732756529830178,1811,1811
12,30,96,0.020844142111405093,1515,1525
12,40,97,0.08411856427702799,1964,1964
12,45,92,0.11238059561715678,1936,1936
120,53,40,0.013345195729537369,1909,1917
121,49,7,0.05272176090681429,1500,1600
122,38,81,0.1947677214581129,1953,1953
124,45,0,0.12473425493406153,1900,1900
126,47,3,0.006232784446186944,1942,1942
127,26,16,0.006078252600413714,1898,1898
128,45,6,0.19239190976075377,1601,1800
128,42,1,0.304203700370966,1650,1655
129,50,4,0.17325565761414366,1878,1878
13,33,87,0.003102472853362533,1600,1700
13,35,83,0.0116768046076207,1455,1460
13,31,85,0.1827389848380258,1401,1410
13,58,83,9.202789917791478e-05,1913,1913
130,30,4,0.008793889930434718,1963,1965
130,30,94,0.015031118477713318,1906,1972
132,51,13,0.0035278501722031865,1944,1944
132,34,52,0.07094914185323664,1967,1967
134,34,58,0.040909379766141334,1964,1964
134,51,3,0.19302161279864471,1941,1941
134,48,3,0.4434986319497845,1900,1900
137,49,53,0.0003341520057474145,1956,1957
137,53,9,0.002125877455919931,1942,1942
137,53,36,0.003132675053882011,1964,1964
137,50,5,0.008612960940222136,1869,1869
139,51,4,0.02954365721269636,1785,1795
14,30,97,0.00019672298845826227,1925,1925
14,46,84,0.005386897046297013,2015,2015
14,31,83,0.0059404801021762585,1662,1662
14,33,86,0.017143330062307137,1913,1913
14,35,85,0.02609962296625742,1915,1915
140,46,0,0.0011107112550592898,1973,1973
140,50,12,0.005943580561519774,1921,1965
141,51,5,0.010345112968633618,1740,1760
142,50,1,0.011719260201571276,1927,1927
143,39,58,0.004714783864878066,1963,1965
143,37,39,0.00990367030021326,1913,1914
143,35,48,0.022648080389546982,1963,1965
144,38,41,0.0007189331032747403,1894,1895
145,46,5,0.006449191788321422,1878,1879
145,35,52,0.04579785876240671,1963,1965
145,32,67,0.059515104242837874,1962,1965
146,35,45,0.016999654402630276,1962,1965
146,30,78,0.07382298825312832,1965,1965
147,35,52,0.0008015132570292712,1989,1999
147,31,52,0.006754389297670157,1895,1902
148,42,11,0.34711735017706047,1873,1873
149,51,10,0.001008135654733701,1915,1915
149,52,5,0.1206770690756456,1930,1930
149,42,7,0.1439027801519837,1912,1912
15,39,96,0.0006276400107954082,1962,1965
15,35,89,0.0022885651840578547,799,999
15,31,83,0.0027232314517982585,1932,1942
15,9,93,0.002970390002625442,1776,1827
15,39,98,0.033276619360801465,1976,1976
150,49,0,0.00014071644370146165,1980,1980
150,51,35,0.0004438688944446479,1887,1887
150,48,2,0.003206053028117085,2003,2003
150,37,64,0.0040391671662478685,1910,1924
150,48,4,0.12207095091725564,1986,1986
151,46,1,0.002447056191401744,1950,1960
152,31,10,0.0011541790901221506,1921,1940
152,55,25,0.0019005174158664695,1917,1917
152,33,55,0.002270315062972864,1649,1686
152,42,3,0.29289402988722263,1963,1965
152,40,4,1.0815956053625433,1930,1930
153,41,16,0.0014427238626526884,1969,1969
153,44,62,0.003799343979939463,1980,1980
153,45,44,0.036289567334706875,1959,1960
153,32,65,0.09601002947745949,1909,1909
154,32,16,0.0003138200053977041,1994,1994
154,49,53,0.0006639400860466351,1897,1926
154,47,19,0.00192710407646749,1891,1891
155,51,5,0.0006078085160051178,2010,2010
155,49,48,0.002795098068810842,2004,2004
155,37,85,0.005133649052750077,1959,1969
156,48,8,0.07296614953527254,1520,1535
157,36,36,0.000926749703440095,1900,1925
157,34,46,0.0009414600161931124,1957,1963
157,51,3,0.015572257565140128,1766,1776
157,34,46,0.030808696854997927,1903,1913
158,31,47,0.00016509946004221595,1969,1969
158,42,81,0.002764053484434924,1515,1530
158,37,67,0.0028052963996024493,1899,1899
158,47,15,0.005830202468700535,1525,1542
158,38,65,0.006298617453468963,1964,1964
158,49,4,0.030829428983503587,1790,1790
159,47,5,0.0015582786474920478,1976,1976
159,48,4,0.018435825947669456,1914,1914
16,52,97,0.0004349182842908603,1969,1969
16,39,94,0.001136640751257538,1695,1705
16,51,84,0.010389586665707627,1940,1991
16,30,89,0.016167737552204534,1830,1830
16,36,83,0.03905555506978994,1820,1853
160,49,2,0.0007060950121448342,2008,2008
160,50,18,0.032719974363731426,1764,1778
160,42,36,0.1253514784060454,1967,1967
160,43,11,0.5071707119568691,1771,1793
161,52,13,0.0007146021809658563,1578,1585
161,46,11,0.00217398496169533,2019,2019
161,39,6,0.41173874422476353,2014,2014
162,36,66,0.0004191659436054139,1880,1890
162,19,2,0.0019279229012291075,1851,1861
162,50,24,0.0026614350457766825,1973,1983
162,52,15,0.004964061903563683,1919,1927
163,42,72,0.0024273586538502132,2003,2003
163,36,48,0.016131285053577506,1936,1936
163,46,5,0.1477083259021869,1917,1917
164,51,8,0.041600764465533145,1979,1979
164,22,97,0.3157629866751425,1952,1952
165,51,41,0.014117231846122172,1976,1976
165,53,0,0.07607764757359578,1695,1705
166,33,48,0.0015497192190542205,1907,1907
166,37,11,0.002700382875714878,1953,1953
166,52,24,0.0055526109891219306,1973,1983
167,64,44,0.00027395834189453155,1423,1495
167,55,54,0.0026767877420027448,1923,1926
168,49,11,0.026054905948144386,1777,1777
168,46,2,0.15353738288180685,1795,1851
169,32,74,0.01738162716861194,1909,1909
169,38,7,0.39344161740431494,1957,1957
17,30,92,0.000905526427788795,1926,1927
17,49,83,0.0009195655972118772,1771,1771
17,63,95,0.0011190939815125674,1992,1992
17,53,82,0.001334102665870652,1928,1961
17,42,85,0.002691920469901637,1965,1965
17,23,83,0.007359241367347046,1910,1910
17,30,87,0.025939883591129143,1898,1898
17,44,94,0.08008188051098236,1947,1948
170,36,7,0.0013979254785897728,1835,1882
170,45,72,0.002251463099223386,1972,1972
170,45,1,0.0030536861515333023,1937,1937
170,61,13,0.006226979634663105,1946,1946
170,47,7,0.011850777794430832,1926,1926
170,36,79,0.07561348341335407,1998,1998
170,44,0,0.22806413347109017,728,1327
170,33,96,0.3695155367071049,1987,1987
171,30,79,0.017636128869713098,1910,1910
171,48,5,0.020772859712131896,1515,1517
172,59,36,0.0011210168234052006,1963,1964
172,48,72,0.0027537705473648535,1983,1983
172,43,35,0.0032111582080981632,1952,1952
172,36,60,0.19575782606973732,1956,1956
173,33,73,0.0001850607832142467,1965,1975
173,36,52,0.0025203391368342526,1889,1889
173,52,58,0.009221650759319107,1932,1932
173,47,1,0.14323212437848615,1900,1900
173,34,11,0.31084921601582255,1941,1941
174,38,68,0.0009291694154595208,1944,1972
174,46,2,0.0017043672706944274,1867,1926
174,51,19,0.00895275185210054,1883,1883
174,47,9,0.03566109762271667,1912,1912
174,34,38,0.05070519513080444,1914,1914
174,34,99,0.282277186065132,1966,1966
175,32,95,0.033091318015979185,1984,1984
175,32,78,0.0341476315939244,1978,1978
175,47,9,0.15319337109646444,1864,1874
176,35,84,0.0019078593705635256,2005,2005
176,45,2,0.011851320203842709,2003,2003
176,48,4,0.05096601746198135,1871,1871
176,52,9,0.11524056467876692,1937,1937
176,46,18,0.31371035744401093,1864,1865
177,60,35,0.000121292394724266,1932,1932
177,51,11,0.12959496430995826,1910,1910
178,37,44,0.0007484161642923164,1963,1963
18,36,0,0.0009444582964994598,1968,1968
18,39,94,0.0012010214225267272,1870,1886
18,54,83,0.024627161691416023,1983,1983
18,61,98,0.08586115347681184,1958,1958
180,53,89,0.0007044178268428275,1963,1963
180,42,77,0.001414060474652966,2002,2002
180,55,21,0.0016583032904053888,1719,1769
180,47,73,0.008653419723306903,1971,1971
180,38,94,0.07619795426434146,2003,2003
180,57,5,0.507562566624813,1633,1633
181,51,10,0.0009046631995449544,2003,2003
181,56,41,0.0010911533959031866,1921,1921
181,30,41,0.002733720935908889,1527,1530
181,50,10,0.009359321775659232,1510,1520
181,32,83,0.029902098315145967,1975,1985
181,50,13,0.06400751285092922,1955,1955
181,51,12,0.21888442817762355,1783,1784
182,42,64,0.001533104517484099,1988,1988
182,30,38,0.004049412358806519,1747,1747
182,32,7,0.004843897668023988,1400,1500
182,49,11,0.005591701914359091,1890,1890
182,51,22,0.009842610506371552,1500,1510
182,31,56,0.015425460265317915,1914,1914
182,31,54,0.06170005585170933,1675,1725
183,54,26,0.001199953373240354,1915,1915
183,39,67,0.003215200112362783,1927,1927
183,49,9,0.004812331117254854,1989,1990
184,53,26,0.00011856467970048192,1956,1957
184,47,2,0.0031423566103399247,2003,2003
184,30,51,0.018933806992328148,1922,1923
184,52,31,0.09242222042488948,1880,1889
184,49,3,0.6605684528780229,1944,1944
185,41,61,0.00038265794206558755,1974,1974
185,35,46,0.0015292223467446133,1964,1964
185,46,3,0.007731543149742319,2003,2003
185,49,8,0.11344724317691932,1961,1961
185,37,80,0.3680101520041933,1921,1921
185,46,5,0.46838847585826193,1775,1793
186,41,6,0.0005479166837890631,1874,1874
186,53,1,0.004035467063080919,2009,2009
186,42,68,0.005180865812002458,1897,1953
186,48,11,0.006727256826483864,1914,1914
186,41,46,0.02503567314800488,1918,1928
186,38,61,0.03445122916398971,1925,1925
186,35,48,0.07975856137184725,1883,1883
186,35,34,0.2383865484981544,1538,1538
187,50,59,0.001057254563639324,2012,2012
187,50,74,0.0013305535000209818,1978,1978
187,42,53,0.0017219607392951442,1930,1930
187,46,2,0.006106476596928443,2003,2003
187,49,18,0.04647029042545722,1504,1514
187,44,30,0.27221579080259356,1490,1496
188,48,4,0.0082149558199676,2003,2003
188,47,19,0.06062107397986413,1883,1883
188,36,52,0.13249169183310436,1840,1840
188,30,54,0.1471848273469409,1913,1913
188,48,8,0.15188676220704692,1894,1894
188,32,51,0.3845466122392017,1955,1955
189,48,45,0.0001800060122008075,1895,1895
189,31,47,0.0022193444722232395,1917,1917
189,49,58,0.0025099826374679296,1955,1955
189,59,40,0.17363388498412471,1899,1899
189,54,17,0.3056282658353186,1984,1984
189,49,8,0.6424401671790031,1894,1894
19,31,90,0.002051672299439707,1888,1898
19,9,87,0.016560553122474293,1580,1600
19,32,89,0.017983419287417,1731,1741
19,68,96,0.5413097398243616,1985,1985
19,50,97,0.8374202885058881,1968,1972
190,50,32,0.0007162201481680431,1886,1896
190,59,59,0.002051134790322746,1850,1859
190,41,66,0.019636531029742908,1923,1923
190,49,11,0.04568015585419183,1971,1977
190,48,3,0.05194730045003459,1963,1963
190,44,16,0.10097742223267944,1923,1923
191,60,50,0.00016970523897043226,1660,1669
191,79,3,0.0005943084270557722,1707,1707
191,38,61,0.0046277228364238815,1921,1921
191,48,6,0.006772062533225431,2003,2003
191,30,53,0.0136391388729097,1940,1940
191,46,7,0.23819881756395353,1969,1969
191,46,15,0.900355871886121,1801,1900
192,40,97,0.00011219164127395852,1450,1475
192,35,68,0.006078252600413714,1910,1910
192,30,2,0.01024658808321806,1815,1867
192,30,44,0.012872575929437503,1912,1914
192,24,17,0.02428263676620907,1560,1565
192,47,8,0.033084114183725664,1887,1956
192,51,2,0.053864962355048784,1894,1894
192,52,15,0.10586869730481256,1907,1917
192,37,95,0.11268155184360472,2004,2004
192,53,20,0.16388023922499012,1978,1978
192,46,1,0.21378832711654017,2002,2003
192,53,41,0.2577985590138951,1940,1940
193,43,70,0.00039409954166223305,1875,1875
193,47,67,0.0006031726883406719,1892,1892
193,54,20,0.0010803639530084896,1928,1928
193,30,9,0.0013793483958178157,1927,1956
193,49,15,0.001560841605793844,2003,2003
193,37,61,0.0017681078352895037,1914,1914
193,48,16,0.00207656826328809,1885,1885
193,39,43,0.0031859613797761547,1905,1905
193,48,6,0.003641479764959033,2003,2003
193,49,7,0.003790615328356478,2003,2003
193,46,6,0.004121208070884778,2003,2003
193,46,2,0.005407360093006594,2003,2003
193,40,57,0.005794386205497906,1913,1933
193,38,83,0.007283927493704606,1951,1953
193,38,50,0.007294030028369938,1933,1972
193,34,62,0.007433152887139107,1905,1927
193,45,4,0.010353437726825648,1764,1764
193,49,23,0.050127186059037994,1917,1917
193,48,13,0.0721527191791711,1928,1928
193,32,35,0.1046504614271066,1943,1943
193,42,13,0.28851187118817384,1885,1885
193,62,15,0.7657100382345903,1876,1876
193,45,0,5.209660168657538e-05,1775,1805
194,50,52,0.001424912456940927,1983,1983
194,50,18,0.0015907427859814657,2003,2003
194,43,43,0.0021765864594556357,1982,1982
194,48,6,0.0036964974006902366,2003,2003
194,45,61,0.004307574040570721,1968,1972
194,35,59,0.004621712806766188,1920,1940
194,32,35,0.005595469907562837,1963,1963
194,31,81,0.00815471783045363,1904,1920
194,48,6,0.01019577855553268,1718,1721
194,32,88,0.017391024299125618,1950,1960
194,50,9,0.04085678536027095,1749,1752
194,48,40,0.042119345112117935,1954,1954
194,49,55,0.1468642143099841,2017,2017
194,52,41,0.3168229087334007,2008,2008
194,48,51,0.5143248915490908,1968,1968
195,47,8,0.0007220588993759349,1815,1880
195,51,4,0.00103232878357884,1999,1999
195,52,12,0.001519428608018893,1956,1966
195,38,57,0.0023368697962917215,1889,1941
195,50,61,0.00315651744485004,1951,1961
195,50,9,0.0033269776587714047,2003,2003
195,54,16,0.0035882693143872717,2014,2018
195,47,39,0.0057865347336747384,1925,1925
195,46,13,0.008583844489350668,1961,1961
195,41,65,0.00868496864938146,1885,1886
195,43,28,0.050006297785623384,1903,1904
195,34,72,0.0823574291522306,1918,1918
195,34,53,0.16166809136672183,1898,1899
195,49,12,0.22854741881473653,1880,1881
195,39,44,0.31036527999345526,1950,1950
195,42,46,0.3870001598478921,1878,1878
196,49,13,0.0003332133765177869,1812,1812
196,30,38,0.00081169866498761,1973,1973
196,51,10,0.0018970906441069112,2003,2003
196,38,71,0.007640187385648511,1936,1936
196,50,16,0.01019717023848281,1978,1978
196,59,5,0.011276462374756643,2003,2003
196,51,18,0.022663097739202873,1765,1770
196,46,37,0.03471645028253762,1875,1876
196,30,39,0.08150695066196183,1899,1899
196,44,23,0.0872201305436645,1906,1906
197,31,38,0.0004493331895467127,2003,2003
197,57,39,0.0016030265140585425,1894,1894
197,48,41,0.0031711356188999684,1906,1906
197,36,41,0.00419321912328616,1863,1863
197,48,4,0.008291516452026944,2003,2003
197,45,20,0.012697453988888012,1790,1800
197,38,51,0.021727483377125684,1904,1910
197,48,7,0.02347978594602099,1842,1842
197,50,7,0.02865838838283254,1983,1983
197,31,44,0.0563637246536666,1921,1923
197,37,41,0.08651191298367858,1906,1906
197,45,12,0.26061324993709334,1941,1941
197,42,11,1.1359143031740897,1989,1989
198,52,12,0.000574914194056537,1970,1980
198,55,27,0.0008069657281655247,1887,1887
198,37,55,0.0016222080279019782,1894,1894
198,42,50,0.002007482434528698,1902,1906
198,46,13,0.002057062925554893,2003,2003
198,50,12,0.002323790301163223,2003,2003
198,35,44,0.01116460819203126,1909,1909
198,32,69,0.05456702253855279,1979,1979
198,45,80,0.0739805354660136,1965,1965
